source,protocol,user,token,balance
0xe4DD728968944b6370c9Cb0ff4A92B56A4995991,spot,0xe4DD728968944b6370c9Cb0ff4A92B56A4995991,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.09937184807281624
0x6A1EEA0583Cf55B68521Ccb938FeB75AeFf07625,spot,0x6A1EEA0583Cf55B68521Ccb938FeB75AeFf07625,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.087282200274562216
0x4ce15e18169487670bC3543273915709b011d841,spot,0x4ce15e18169487670bC3543273915709b011d841,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.08170400609663388
0x912b37E4AD159882f60De59B27882c5daf3d7E5B,spot,0x912b37E4AD159882f60De59B27882c5daf3d7E5B,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.026990239933573217
0xe1C68F92fff78d3593Ae5d087d294D28B6A1DcE0,spot,0xe1C68F92fff78d3593Ae5d087d294D28B6A1DcE0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.018983380949181592
0xdE62947329085292a28EC4B694f637ea259dAAD0,spot,0xdE62947329085292a28EC4B694f637ea259dAAD0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,17.000000082086412719
0xd7bc9bAcdc4e84047c4273Dd45CAEDb1dC0F2341,spot,0xd7bc9bAcdc4e84047c4273Dd45CAEDb1dC0F2341,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.959432505473410697
0xb41EEEffEF25936AdA7A2901BbCcCeAdff15e8a4,spot,0xb41EEEffEF25936AdA7A2901BbCcCeAdff15e8a4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.917849955030601182
0xf94B9091234B31DCEbAeE5dCe37f944BF6660674,spot,0xf94B9091234B31DCEbAeE5dCe37f944BF6660674,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.910334636150557193
0xc2f833639b69D46422Db24000d81Ae3AB49F2bb4,spot,0xc2f833639b69D46422Db24000d81Ae3AB49F2bb4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.908929590220056877
0x0b9abD5418741B6a6c20E72f689FBcC79dCDA483,spot,0x0b9abD5418741B6a6c20E72f689FBcC79dCDA483,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.906613346157572605
0x40Ee2aFBFBc4286b25e2A194920C7d9591eef9Dc,spot,0x40Ee2aFBFBc4286b25e2A194920C7d9591eef9Dc,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.847581790842415329
0xfDC3f75bF2586F0aff4AB2ed2B7256799566F8cE,spot,0xfDC3f75bF2586F0aff4AB2ed2B7256799566F8cE,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.818074107840599644
0x4200A4221F39c7F7083B70F8E1e7eB9389a0C649,spot,0x4200A4221F39c7F7083B70F8E1e7eB9389a0C649,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.774087029359059343
0x377EE33C84D4aDF2d3cE5Ac29E5C0dcfB687AfcA,spot,0x377EE33C84D4aDF2d3cE5Ac29E5C0dcfB687AfcA,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.758751689362206166
0x4f516bcEF4B59c85D2839023f5466b03360c07ec,spot,0x4f516bcEF4B59c85D2839023f5466b03360c07ec,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.739536674356991277
0x94eC03e665F922D28eb698Cf96f74172aB975F44,spot,0x94eC03e665F922D28eb698Cf96f74172aB975F44,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.734706377286814439
0x3E7D1113C1813666B32a03C0D24c80914B5f7279,spot,0x3E7D1113C1813666B32a03C0D24c80914B5f7279,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.669252014408289784
0xEafF98586c5cd394ed081E15887CfE1C062c5AcB,spot,0xEafF98586c5cd394ed081E15887CfE1C062c5AcB,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.523734141976420704
0x87b572b4d3928D5f656DC477FD4A76717d22Fe61,spot,0x87b572b4d3928D5f656DC477FD4A76717d22Fe61,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.502633833506847567
0x5E4Edbc2BE540a4C9aEaF2443FF0b3443af026aA,spot,0x5E4Edbc2BE540a4C9aEaF2443FF0b3443af026aA,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.318000123707831043
0xB5b36E729C528d1526754296df4Bf652a9feA690,spot,0xB5b36E729C528d1526754296df4Bf652a9feA690,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.306269744869712493
0x74028a31BB4f1C2E1b479c0C5F66F3e405827CD5,spot,0x74028a31BB4f1C2E1b479c0C5F66F3e405827CD5,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.295050104692014736
0x69320B80240242f2E9C3C4f27C1050F1C4ad1424,spot,0x69320B80240242f2E9C3C4f27C1050F1C4ad1424,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.281467731918650847
0x92e046FB27B47378B9B8800855B1877e3Bea1C91,spot,0x92e046FB27B47378B9B8800855B1877e3Bea1C91,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.266584254540523838
0x9C2514B7A19524e24e48459980aAFF485b3b920d,spot,0x9C2514B7A19524e24e48459980aAFF485b3b920d,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.195041685859768369
0xCe9Db53B06BeFD111F3446e9C28EcBb98ccd45B1,spot,0xCe9Db53B06BeFD111F3446e9C28EcBb98ccd45B1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.171329606388107232
0xCb55573d4aA0063c61450E8A117D734613a93264,spot,0xCb55573d4aA0063c61450E8A117D734613a93264,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.14461990677546693
0x3d8c553F469f768Af815562df56484Dd01c484Ac,spot,0x3d8c553F469f768Af815562df56484Dd01c484Ac,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.099455745302437876
0x1DE810F8199a35a3C90d589C2b9E7B64D9677565,spot,0x1DE810F8199a35a3C90d589C2b9E7B64D9677565,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16.020474327812782224
0x0a7f988B6cEa3081EBa2896C4f0793c19d2A775E,spot,0x0a7f988B6cEa3081EBa2896C4f0793c19d2A775E,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16
0xd43B115697FaA2494e5fCf5F1AC00630BFFF01DE,spot,0xd43B115697FaA2494e5fCf5F1AC00630BFFF01DE,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,16
0xBa7D60f3C6fAaD832cb0589484dFa8b22d54d051,spot,0xBa7D60f3C6fAaD832cb0589484dFa8b22d54d051,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.990818505828252602
0x2c80153FC75B686711612A3D526Ab12314eb051E,spot,0x2c80153FC75B686711612A3D526Ab12314eb051E,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.941013827546890773
0x9833216B5fe3AEEB7C58F73C2B5E04334b18208b,spot,0x9833216B5fe3AEEB7C58F73C2B5E04334b18208b,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.903294978940239525
0x3D5Bd4B95EB68B510dbBE8753F43Be87644382d2,spot,0x3D5Bd4B95EB68B510dbBE8753F43Be87644382d2,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.885818240530017181
0x30BEEd0456fcE2e4825Ca5Aa92fB7D6698E682A8,spot,0x30BEEd0456fcE2e4825Ca5Aa92fB7D6698E682A8,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.83097267569740654
0x8D21aEf62BE00B2970ef0444a0a97778F3B76C02,spot,0x8D21aEf62BE00B2970ef0444a0a97778F3B76C02,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.830327658156723191
0xEdb54d30F854212063f5134a97616B7Af997C043,spot,0xEdb54d30F854212063f5134a97616B7Af997C043,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.798691397250759759
0xd22DCDFE5795E36800F336EA96638638D6D5245e,spot,0xd22DCDFE5795E36800F336EA96638638D6D5245e,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.785930249941033855
0xA2D35E418814A8b6367c66a5ac2FEc8ea16332b2,spot,0xA2D35E418814A8b6367c66a5ac2FEc8ea16332b2,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.776808692620105574
0x886f9985c7C87854De9815d74c3dCf9C42d34035,spot,0x886f9985c7C87854De9815d74c3dCf9C42d34035,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.774093431346348947
0xd21B2DA173d8dB463EDE98B6B8af41Ef72e15dcE,spot,0xd21B2DA173d8dB463EDE98B6B8af41Ef72e15dcE,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.770598852747970786
0x47a4F281b989a93A0A31C4e39c24AC323d618d9B,spot,0x47a4F281b989a93A0A31C4e39c24AC323d618d9B,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.769597142360378689
0x96223EcbfdE4E79ba504d410281abCfEE46FBcd6,spot,0x96223EcbfdE4E79ba504d410281abCfEE46FBcd6,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.755322685907118159
0x2663baEEEeF889441A838201C507b2AD7e4aD24B,spot,0x2663baEEEeF889441A838201C507b2AD7e4aD24B,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.715760127721557333
0xf3a35a16C3983B7d8e2f1A635105fe6244b8F518,spot,0xf3a35a16C3983B7d8e2f1A635105fe6244b8F518,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.712411573597935061
0x0aEe1c8b91899B8CF090e0dEd34EDCF60Db62e3f,spot,0x0aEe1c8b91899B8CF090e0dEd34EDCF60Db62e3f,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.643390259725838611
0x55B349eDebeCB11A787eF88563309bcA6e832C9C,spot,0x55B349eDebeCB11A787eF88563309bcA6e832C9C,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.628251058194993418
0x4064b153664c7371d65C0454EECA2d252ce60eB4,spot,0x4064b153664c7371d65C0454EECA2d252ce60eB4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.455683505411942106
0x7543b65132Ce1D48163639E98075521AFa88b168,spot,0x7543b65132Ce1D48163639E98075521AFa88b168,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.44534488818493769
0xe8F190c1c4F596a738EAD64684B331aFD6F32883,spot,0xe8F190c1c4F596a738EAD64684B331aFD6F32883,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.429221065806412913
0x7BFc7C841567962E8e846ef42ea8Aa22297e1cf2,spot,0x7BFc7C841567962E8e846ef42ea8Aa22297e1cf2,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.425340261352551585
0x380919572f1652C23dAAF18B8375c4d9BaD09D6f,spot,0x380919572f1652C23dAAF18B8375c4d9BaD09D6f,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.326245382933399998
0x5CeC83E2b89aCe27D271536132f8bc0979dEE2db,spot,0x5CeC83E2b89aCe27D271536132f8bc0979dEE2db,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.312212238619600622
0x56D76A1878f5700B5C31f634234d85681994b33b,spot,0x56D76A1878f5700B5C31f634234d85681994b33b,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.27408105746128396
0x4E8C4719229f14D2363c15dF675FB0b45b59F619,spot,0x4E8C4719229f14D2363c15dF675FB0b45b59F619,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.269447049365941387
0xf4472627AF6B02A950Cde8f7bc9c5f43C4172b78,spot,0xf4472627AF6B02A950Cde8f7bc9c5f43C4172b78,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.239597344000445442
0xb93d34fEB6c333bD83c22637E223d614C789bE69,spot,0xb93d34fEB6c333bD83c22637E223d614C789bE69,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.14475473298710931
0x0D72D5b1543934c8c05533ce6EfD16356f020ccb,spot,0x0D72D5b1543934c8c05533ce6EfD16356f020ccb,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.104877530295383415
0x126dD0701Be160319EC3eda6C5289810b7550B48,spot,0x126dD0701Be160319EC3eda6C5289810b7550B48,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.076006638233683942
0x3214e141bdAe08Be1f382A885cf3d2a448A5E780,spot,0x3214e141bdAe08Be1f382A885cf3d2a448A5E780,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.069444389601932184
0x5E0B7C6A4F59fBc984F9Fc746b41740c63a5eF61,spot,0x5E0B7C6A4F59fBc984F9Fc746b41740c63a5eF61,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,15.012998706629211756
0x9048ee0626A52793faBf8d5c745813D579bAf771,spot,0x9048ee0626A52793faBf8d5c745813D579bAf771,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.991727575047517647
0x1e799C0EA1504D3d93f6777Eca479335d8D5d636,spot,0x1e799C0EA1504D3d93f6777Eca479335d8D5d636,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.940712632676418518
0x2f899FC34F146634dDD7FB019B36b3a6F7444395,spot,0x2f899FC34F146634dDD7FB019B36b3a6F7444395,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.9184603161822176
0x34606E4d14bfdA85C5f8314931C833755fb964DF,spot,0x34606E4d14bfdA85C5f8314931C833755fb964DF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.895208745045084541
0x2a55f4f489B7EecE59Ce97bfbE00bEAb277263EF,spot,0x2a55f4f489B7EecE59Ce97bfbE00bEAb277263EF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.889468347884271802
0x5fE5274394311dfF7Ea9ff492114E534E9Cdd76C,spot,0x5fE5274394311dfF7Ea9ff492114E534E9Cdd76C,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.837417222055354331
0xe8bcfB23607178ca4b77553372324d50c973Dc92,spot,0xe8bcfB23607178ca4b77553372324d50c973Dc92,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.815988766467494557
0xfef5D85D5113828BF2a74979B4686bB80C9304F4,spot,0xfef5D85D5113828BF2a74979B4686bB80C9304F4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.761236537216136178
0x5f2CBC511eF0a92a473943672a7a97028ABaBC29,spot,0x5f2CBC511eF0a92a473943672a7a97028ABaBC29,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.753667866523920554
0xE43894668934004720435E6359aAa25277163b6f,spot,0xE43894668934004720435E6359aAa25277163b6f,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.745675575810745498
0x5e226ae843aDf2F0d7E8596fc1effc58eB0e2af8,spot,0x5e226ae843aDf2F0d7E8596fc1effc58eB0e2af8,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.734066101086611716
0xA3917d9Fd118c7C3c2284BcEb8B77891d9551e26,spot,0xA3917d9Fd118c7C3c2284BcEb8B77891d9551e26,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.71683603213305231
0x6497Fedac29f259B069Ca3a5c99e931AF0716279,spot,0x6497Fedac29f259B069Ca3a5c99e931AF0716279,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.637916538050440324
0x7F2e54d53258Dc45b8581f11F924075146608D19,spot,0x7F2e54d53258Dc45b8581f11F924075146608D19,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.617128006634626628
0xa2F5055dC4fF661399011E9a39DeA8ff61219e02,spot,0xa2F5055dC4fF661399011E9a39DeA8ff61219e02,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.610904534836696344
0x38AdC222dfA0F6Af1FA91443fbE45f1d67C5d030,spot,0x38AdC222dfA0F6Af1FA91443fbE45f1d67C5d030,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.572475357512125833
0x46CB73A78b3d164Bb35E39816546BE863793e732,spot,0x46CB73A78b3d164Bb35E39816546BE863793e732,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.555034308808740881
0x4766929f8945249099902C6b587A2e8679E68981,spot,0x4766929f8945249099902C6b587A2e8679E68981,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.537229340823351018
0x6275cE4f6E5dcB9ceA0dD4860932f852582C8f70,spot,0x6275cE4f6E5dcB9ceA0dD4860932f852582C8f70,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.522249010209610885
0x24d389761295A9C6D66E58b6604Bb82578049856,spot,0x24d389761295A9C6D66E58b6604Bb82578049856,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.510833719803157441
0xce5882545DB8A67016e87c6f72543D057b885C58,spot,0xce5882545DB8A67016e87c6f72543D057b885C58,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.508504330414610503
0x0A335391047F06bd67AF434314614B39c70499Eb,spot,0x0A335391047F06bd67AF434314614B39c70499Eb,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.50570814837616396
0x68ac2b542bF5577F42a4e94901657AbD04a65E42,spot,0x68ac2b542bF5577F42a4e94901657AbD04a65E42,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.500506376575939345
0xB14130755bdc32F3540B8ff1ab417304C80D0EEF,spot,0xB14130755bdc32F3540B8ff1ab417304C80D0EEF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.474277794217360775
0x436Bb9e1f02C9cA7164afb5753C03c071430216d,spot,0x436Bb9e1f02C9cA7164afb5753C03c071430216d,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.437767361383825209
0xadb98116EeC2e6FEd820fD6a22f9251246AeBc00,spot,0xadb98116EeC2e6FEd820fD6a22f9251246AeBc00,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.431735848416830159
0x69bCbD0F70f778fBBBE1F83dc7c11f61A650f6A0,spot,0x69bCbD0F70f778fBBBE1F83dc7c11f61A650f6A0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.428127341204056523
0xEA6AD81863e502cb7c17457DeDc7cC67339312f6,spot,0xEA6AD81863e502cb7c17457DeDc7cC67339312f6,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.377234503851946478
0xD3adb6c64Cddc9f08566B8AbA1129904D5b1b100,spot,0xD3adb6c64Cddc9f08566B8AbA1129904D5b1b100,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.283928806266130236
0x0F7a5aC69921E92a408d4bd03c53F56cDD503eAF,spot,0x0F7a5aC69921E92a408d4bd03c53F56cDD503eAF,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.268645566179363291
0x52536fd5A1D9A3eE13a741219429570aBB3F91cE,spot,0x52536fd5A1D9A3eE13a741219429570aBB3F91cE,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.22
0x163495DbfAF6a5720979CBA5AE4FD34fe94BE5b4,spot,0x163495DbfAF6a5720979CBA5AE4FD34fe94BE5b4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.22
0xFF7C7cD8CF26CAF0809e4ED64dc5A239044D61D6,spot,0xFF7C7cD8CF26CAF0809e4ED64dc5A239044D61D6,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.203312564874521254
0x19488be56A71103Fb2a5A235B4CA48E0fCC2cab8,spot,0x19488be56A71103Fb2a5A235B4CA48E0fCC2cab8,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.104749914976021764
0x85b26b5180718824b646228F9Ce60C5486E76B30,spot,0x85b26b5180718824b646228F9Ce60C5486E76B30,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.08
0x183AF910b6074439530638e9FDfa5eb5191367a2,spot,0x183AF910b6074439530638e9FDfa5eb5191367a2,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.08
0x25AC92956BDd47c43cBAADEA27990d344Cc54C9D,spot,0x25AC92956BDd47c43cBAADEA27990d344Cc54C9D,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.023283959943369325
0x4c9F4189D508DC940027733Bd605eb2C8C2C6650,spot,0x4c9F4189D508DC940027733Bd605eb2C8C2C6650,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,14.002510795593222596
0x884Aed611804D2B472f08a49ea33798f2e6aCf9E,spot,0x884Aed611804D2B472f08a49ea33798f2e6aCf9E,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.954047164550663571
0x6E4453854056605f254D4d4F5eC13C43a83C7Da1,spot,0x6E4453854056605f254D4d4F5eC13C43a83C7Da1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.923689414088231535
0xb346c28592498c8357F9e88474b486A9C5D49274,spot,0xb346c28592498c8357F9e88474b486A9C5D49274,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.843942159848846659
0x56284a5aA9c58C97e1a042A3da47512Cb2173d06,spot,0x56284a5aA9c58C97e1a042A3da47512Cb2173d06,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.831556859436200027
0x13aD046c9e2CFc7080b39BaaD17104240145e22d,spot,0x13aD046c9e2CFc7080b39BaaD17104240145e22d,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.790633949199579178
0x98FBe5f1f8B768fD236B4498f96977D51cbF3e49,spot,0x98FBe5f1f8B768fD236B4498f96977D51cbF3e49,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.778479393798858249
0x8476B6a8aA0B4037e69e79f116F662aA0096B0c0,spot,0x8476B6a8aA0B4037e69e79f116F662aA0096B0c0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.747169578405443
0x7b1BE0C3FA92Dd40CAa1a68f24FB68F48A6EA5b1,spot,0x7b1BE0C3FA92Dd40CAa1a68f24FB68F48A6EA5b1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.733946667843138702
0x36fFE58B9039ce27D79b2a169bfe8a0f3C6EF2cb,spot,0x36fFE58B9039ce27D79b2a169bfe8a0f3C6EF2cb,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.721020227508920674
0x2169F3011860182eb4e6feFd065763f7cEEA6f8E,spot,0x2169F3011860182eb4e6feFd065763f7cEEA6f8E,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.707829765566310426
0x924caFec4F967BE5df085Ad94d8d50574F9a2BB0,spot,0x924caFec4F967BE5df085Ad94d8d50574F9a2BB0,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.696730227278518447
0x909b23b1a4bD693827c07DCB4880a45Fb06508B3,spot,0x909b23b1a4bD693827c07DCB4880a45Fb06508B3,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.652775969055931139
0x47A4f83Df4aB4e9A46026D0E2E4DFF3F919e43C1,spot,0x47A4f83Df4aB4e9A46026D0E2E4DFF3F919e43C1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.616018787310511991
0x829cB0878Ea10745b1c397898ecB67018DEd910b,spot,0x829cB0878Ea10745b1c397898ecB67018DEd910b,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.568218700210515641
0xF387Fc4EdF9e6EFB11bD2da6bEef16b9cB24f220,spot,0xF387Fc4EdF9e6EFB11bD2da6bEef16b9cB24f220,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.559911443014588821
0xf6cDbA86999372f8B9104234885edFDAA1Eb01D1,spot,0xf6cDbA86999372f8B9104234885edFDAA1Eb01D1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.553576366172991914
0x65f7E3EA4c1507F50467B7334E6d8f7547bb41D3,spot,0x65f7E3EA4c1507F50467B7334E6d8f7547bb41D3,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.552113282180808966
0xd283cBb258f957a99C0Dea07226395f1e8d184E5,spot,0xd283cBb258f957a99C0Dea07226395f1e8d184E5,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.532620211005800129
0x126Cc47e8898D2F7ecc37E3866368B7CE1B19108,spot,0x126Cc47e8898D2F7ecc37E3866368B7CE1B19108,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.513624637022039568
0x18e0346D864DEA1043A8691974884BC976e38708,spot,0x18e0346D864DEA1043A8691974884BC976e38708,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.502964691308709502
0x1b01c54bB88D7A0A406D15397278aB4EF555c6B6,spot,0x1b01c54bB88D7A0A406D15397278aB4EF555c6B6,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.485234034573614118
0x8bdbFC6623B5eAce0a7FBC24EeF6380fb21e4FA1,spot,0x8bdbFC6623B5eAce0a7FBC24EeF6380fb21e4FA1,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.397640345166775974
0x6f81Fc5faEA543715cD4c2830237b56e55eE5b56,spot,0x6f81Fc5faEA543715cD4c2830237b56e55eE5b56,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.377500129958179529
0x6bDA66fb545A1f046A0990452c761FDc04b90488,spot,0x6bDA66fb545A1f046A0990452c761FDc04b90488,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.366454768208868934
0x3E5705fE0671a854eB67504B62204a5E4ab6DAB3,spot,0x3E5705fE0671a854eB67504B62204a5E4ab6DAB3,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.297318003891708231
0x39ECbd3dDcF4800F33f7D8f8d9590E27EA0bD7dC,spot,0x39ECbd3dDcF4800F33f7D8f8d9590E27EA0bD7dC,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.275927739302471395
0xE83e82990A26f3C2b3FD883ecF0C6C673e01077d,spot,0xE83e82990A26f3C2b3FD883ecF0C6C673e01077d,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.19888623044339328
0x628a0C9bBc511562D0da73A31871AD46c0E8AfDD,spot,0x628a0C9bBc511562D0da73A31871AD46c0E8AfDD,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.187569372411150505
0x9E5198f7eaF04b0A86066F5040C03c0F20a05eb4,spot,0x9E5198f7eaF04b0A86066F5040C03c0F20a05eb4,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.131825715526940852
0x79AC3ac854dEB8Efb0A234Eb5405f3A198B78448,spot,0x79AC3ac854dEB8Efb0A234Eb5405f3A198B78448,0x20fE91f17ec9080E3caC2d688b4EcB48C5aC3a9C,13.054458220997413695
